,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
211,stocktwits,XLF,0.86,0,0.86,1,0,0,11,19656,4/16/16,00:55.3
212,stocktwits,XLF,1.33125,1.9,-0.56875,8,1,8,34,19656,4/15/16,00:57.0
213,stocktwits,XLF,1.96,1.353333,0.606667,15,3,5,63,19656,4/14/16,00:55.9
214,stocktwits,XLF,1.892813,1.014286,0.878527,32,7,4.5714,101,19656,4/13/16,00:57.9
215,stocktwits,XLF,1.43,1.52,-0.09,7,5,1.4,47,19656,4/12/16,00:57.1
216,stocktwits,XLF,2.289,1.596,0.693,10,5,2,65,19656,4/11/16,00:56.1
217,stocktwits,XLF,1.976,1.883333,0.092667,5,9,0.5556,51,19656,4/10/16,00:53.9
218,stocktwits,XLF,1.6,0,1.6,1,0,0,15,19656,4/9/16,00:57.0
219,stocktwits,XLF,0.81125,1.956,-1.14475,8,5,1.6,36,19656,4/8/16,00:56.7
220,stocktwits,XLF,1.671429,2.17,-0.498571,14,18,0.7778,93,19656,4/7/16,00:54.7
221,stocktwits,XLF,2.4475,1.905,0.5425,4,4,1,25,19656,4/6/16,00:53.9
222,stocktwits,XLF,2.02,2.196667,-0.176667,5,3,1.6667,34,19656,4/5/16,00:57.4
223,stocktwits,XLF,1.612,2.234,-0.622,5,5,1,36,19656,4/4/16,00:56.1
224,stocktwits,XLF,1.536667,0,1.536667,3,0,0,19,19656,4/3/16,00:56.7
225,stocktwits,XLF,1.9,0,1.9,2,0,0,16,19656,4/2/16,00:56.9
226,stocktwits,XLF,2.024286,0.94,1.084286,7,2,3.5,31,19656,4/1/16,00:56.4
227,stocktwits,XLF,0.445,2,-1.555,2,1,2,22,19656,3/31/16,00:57.5
228,stocktwits,XLF,1.958333,2.25,-0.291667,6,3,2,29,19656,3/30/16,00:58.2
229,stocktwits,XLF,0.93,1.6025,-0.6725,6,4,1.5,32,19656,3/29/16,00:57.0
230,stocktwits,XLF,2.03,2.036667,-0.006667,4,3,1.3333,21,19656,3/28/16,00:56.8
231,stocktwits,XLF,0.54,1.63,-1.09,1,2,0.5,15,19656,3/27/16,00:56.5
232,stocktwits,XLF,0,2.176667,-2.176667,0,3,0,10,19656,3/26/16,00:54.1
233,stocktwits,XLF,0,0,0,0,0,0,6,19656,3/25/16,00:56.1
234,stocktwits,XLF,1.903333,2.116667,-0.213333,3,3,1,19,19656,3/24/16,00:55.7
235,stocktwits,XLF,2.175,0.22,1.955,8,1,8,23,19656,3/23/16,00:57.5
236,stocktwits,XLF,2.656667,2.8,-0.143333,3,1,3,17,19656,3/22/16,00:57.9
237,stocktwits,XLF,1.555,1.426667,0.128333,4,3,1.3333,24,19656,3/21/16,00:57.1
238,stocktwits,XLF,1.336,2.2,-0.864,5,1,5,16,19656,3/20/16,00:57.0
239,stocktwits,XLF,2.65,0,2.65,2,0,0,12,19656,3/19/16,00:54.3
240,stocktwits,XLF,1.9425,2.126667,-0.184167,4,6,0.6667,30,19656,3/18/16,00:57.4
241,stocktwits,XLF,1.762727,1.545,0.217727,11,2,5.5,27,19656,3/17/16,01:03.6
242,stocktwits,XLF,1.776667,1.76875,0.007917,9,8,1.125,50,19656,3/16/16,00:55.7
243,stocktwits,XLF,2.206,2.39,-0.184,5,2,2.5,20,19656,3/15/16,00:59.5
244,stocktwits,XLF,2.371429,2.22,0.151429,7,1,7,29,19656,3/14/16,01:17.0
245,stocktwits,XLF,2.75,0,2.75,1,0,0,6,19656,3/13/16,00:52.4
246,stocktwits,XLF,0,1.13,-1.13,0,1,0,14,19656,3/12/16,00:54.7
247,stocktwits,XLF,2.341,1.595,0.746,10,2,5,33,19656,3/11/16,01:09.8
248,stocktwits,XLF,1.88,2.353333,-0.473333,9,3,3,31,19656,3/10/16,00:53.0
249,stocktwits,XLF,1.457143,2,-0.542857,7,1,7,25,19656,3/9/16,01:06.7
250,stocktwits,XLF,1.615,3,-1.385,4,1,4,24,19656,3/8/16,00:56.3
251,stocktwits,XLF,1.5225,2,-0.4775,4,1,4,25,19656,3/7/16,00:56.9
252,stocktwits,XLF,2.253333,0,2.253333,3,0,0,12,19656,3/6/16,00:55.4
253,stocktwits,XLF,1.465,2.68,-1.215,2,2,1,14,19656,3/5/16,00:54.0
254,stocktwits,XLF,2.15,2,0.15,5,1,5,17,19656,3/4/16,00:56.0
255,stocktwits,XLF,1.77,1.725,0.045,4,2,2,37,19656,3/3/16,00:53.9
256,stocktwits,XLF,1.866667,1.6075,0.259167,9,8,1.125,41,19656,3/2/16,01:25.7
257,stocktwits,XLF,2.15,2.483333,-0.333333,17,3,5.6667,60,19656,3/1/16,01:18.4
258,stocktwits,XLF,1.585,1.793333,-0.208333,2,3,0.6667,21,19656,2/29/16,00:56.0
259,stocktwits,XLF,2.126,2.255,-0.129,5,2,2.5,20,19656,2/28/16,00:53.9
260,stocktwits,XLF,1.703333,2.553333,-0.85,3,6,0.5,25,19656,2/27/16,00:55.0
261,stocktwits,XLF,2.064615,1.67,0.394615,13,6,2.1667,63,19656,2/26/16,00:56.9
262,stocktwits,XLF,2.436667,2.4725,-0.035833,6,4,1.5,44,19656,2/25/16,00:55.8
263,stocktwits,XLF,1.493636,1.6925,-0.198864,11,8,1.375,53,19656,2/24/16,00:54.9
264,stocktwits,XLF,1.407143,2.316429,-0.909286,7,14,0.5,62,19656,2/23/16,00:51.6
265,stocktwits,XLF,1.9,1.88,0.02,3,6,0.5,25,19656,2/22/16,00:47.3
266,stocktwits,XLF,2.05,2.49,-0.44,2,1,2,11,19656,2/21/16,00:45.5
267,stocktwits,XLF,0,0,0,0,0,0,6,19656,2/20/16,00:46.6
268,stocktwits,XLF,1.03,2.566667,-1.536667,2,3,0.6667,22,19656,2/19/16,06:19.7
269,stocktwits,XLF,1.718571,2.47,-0.751429,7,4,1.75,42,19656,2/18/16,00:48.5
270,stocktwits,XLF,1.637143,2.053333,-0.41619,7,3,2.3333,31,19656,2/17/16,00:48.7
271,stocktwits,XLF,1.75,2.616,-0.866,13,5,2.6,45,19656,2/16/16,00:47.7
272,stocktwits,XLF,1.49,2.55,-1.06,3,4,0.75,20,19656,2/15/16,00:45.6
273,stocktwits,XLF,2.63,2.5825,0.0475,4,4,1,23,19656,2/14/16,00:45.9
274,stocktwits,XLF,1.762857,1.688333,0.074524,7,6,1.1667,23,19656,2/13/16,00:43.1
275,stocktwits,XLF,1.681515,2.237143,-0.555628,33,7,4.7143,84,19656,2/12/16,00:47.8
276,stocktwits,XLF,1.943846,1.734545,0.209301,13,11,1.1818,76,19656,2/11/16,00:46.2
277,stocktwits,XLF,1.826667,2.1975,-0.370833,3,4,0.75,33,19656,2/10/16,00:44.6
278,stocktwits,XLF,1.89,2.47,-0.58,4,7,0.5714,43,19656,2/9/16,00:44.3
279,stocktwits,XLF,1.087,2.232727,-1.145727,10,11,0.9091,76,19656,2/8/16,00:47.9
280,stocktwits,XLF,0.965,1.825,-0.86,2,2,1,10,19656,2/7/16,00:46.1
281,stocktwits,XLF,1.19,1.9,-0.71,3,1,3,16,19656,2/6/16,00:44.1
282,stocktwits,XLF,1.431667,1.88375,-0.452083,6,8,0.75,29,19656,2/5/16,00:47.6
283,stocktwits,XLF,1.927778,2,-0.072222,9,1,9,38,19656,2/4/16,00:47.2
284,stocktwits,XLF,1.382727,1.987692,-0.604965,11,13,0.8462,66,19656,2/3/16,00:46.8
285,stocktwits,XLF,1.342,1.878,-0.536,10,10,1,58,19656,2/2/16,00:47.9
286,stocktwits,XLF,1.62,1.68,-0.06,2,3,0.6667,38,19656,2/1/16,00:45.8
287,stocktwits,XLF,1.476667,2.2,-0.723333,6,1,6,20,19656,1/31/16,00:44.0
288,stocktwits,XLF,1.4,0.26,1.14,2,1,2,10,19656,1/30/16,00:58.9
289,stocktwits,XLF,2.573333,2.27,0.303333,3,7,0.4286,34,19656,1/29/16,01:08.6
290,stocktwits,XLF,0.7825,2.365,-1.5825,8,2,4,25,19656,1/28/16,01:00.5
291,stocktwits,XLF,1.746667,1.9875,-0.240833,15,8,1.875,47,19656,1/27/16,01:04.3
292,stocktwits,XLF,1.935714,1.433333,0.502381,7,3,2.3333,42,19656,1/26/16,20:29.3
293,stocktwits,XLF,1.638462,2.15875,-0.520288,13,8,1.625,65,19656,1/25/16,20:29.1
294,stocktwits,XLF,2.133333,0.1,2.033333,3,1,3,21,19656,1/24/16,20:26.3
295,stocktwits,XLF,1.79,0,1.79,2,0,0,12,19656,1/23/16,20:25.6
296,stocktwits,XLF,1.632857,0.66,0.972857,7,1,7,23,19656,1/22/16,20:33.1
297,stocktwits,XLF,1.377143,2.001818,-0.624675,7,11,0.6364,47,19656,1/21/16,20:50.5
298,stocktwits,XLF,1.574,1.28375,0.29025,5,8,0.625,31,19656,1/20/16,00:49.4
299,stocktwits,XLF,2.265,1.611667,0.653333,6,6,1,37,19656,1/19/16,01:27.0
300,stocktwits,XLF,1.203333,2.5775,-1.374167,3,4,0.75,14,19656,1/18/16 0:00,00:55.6
301,stocktwits,XLF,0,0.06,-0.06,0,1,0,7,19656,1/17/16 0:00,00:47.8
302,stocktwits,XLF,0.89,0,0.89,1,0,0,12,19656,1/16/16 0:00,00:56.6
303,stocktwits,XLF,0.94,1.54,-0.6,7,4,1.75,31,19656,1/15/16 0:00,01:09.6
304,stocktwits,XLF,0.935,2.048,-1.113,6,5,1.2,34,19656,1/14/16 0:00,00:46.8
305,stocktwits,XLF,1.036667,2.54,-1.503333,3,5,0.6,17,19656,1/13/16 0:00,00:48.6
306,stocktwits,XLF,1.88,2.47,-0.59,3,2,1.5,18,19656,1/12/16 5:00,00:00.0
307,stocktwits,XLF,1.88,2.465,-0.585,3,2,1.5,18,19656,1/12/16 0:00,00:44.9
308,stocktwits,XLF,1.09,0.76,0.33,4,3,1.33,21,19656,1/11/16 5:00,00:00.0
309,stocktwits,XLF,0,1.3,-1.3,0,2,0,16,19656,1/10/16 5:00,00:00.0
310,stocktwits,XLF,0.9,0,0.9,1,0,0,4,19656,1/9/16 5:00,00:00.0
311,stocktwits,XLF,1.23,2.16,-0.93,3,5,0.6,34,19656,1/8/16 5:00,00:00.0
312,stocktwits,XLF,2.05,1.84,0.21,3,4,0.75,23,19656,1/7/16 5:00,00:00.0
313,stocktwits,XLF,1.78,2.32,-0.54,2,4,0.5,14,19656,1/6/16 5:00,00:00.0
314,stocktwits,XLF,1.57,0,1.57,5,0,0,18,19656,1/5/16 5:00,00:00.0
315,stocktwits,XLF,0.11,2.49,-2.38,1,4,0.25,17,19656,1/4/16 5:00,00:00.0
316,stocktwits,XLF,0,0,0,0,0,0,13,19656,1/3/16 5:00,00:00.0
317,stocktwits,XLF,1.02,0,1.02,2,0,0,12,19656,1/2/16 5:00,00:00.0
318,stocktwits,XLF,0,3.1,-3.1,0,1,0,2,19656,1/1/16 5:00,00:00.0
319,stocktwits,XLF,0,2.22,-2.22,0,2,0,11,19656,12/31/15 5:00,00:00.0
320,stocktwits,XLF,0,1.97,-1.97,0,2,0,13,19656,12/30/15 5:00,00:00.0
321,stocktwits,XLF,1.8,2.4,-0.6,5,2,2.5,23,19656,12/29/15 5:00,00:00.0
322,stocktwits,XLF,1.15,2.55,-1.4,2,1,2,12,19656,12/28/15 5:00,00:00.0
323,stocktwits,XLF,2.09,2.61,-0.52,4,2,2,10,19656,12/27/15 5:00,00:00.0
324,stocktwits,XLF,0,0,0,0,0,0,3,19656,12/26/15 5:00,00:00.0
325,stocktwits,XLF,1.36,0,1.36,2,0,0,3,19656,12/25/15 5:00,00:00.0
326,stocktwits,XLF,1.57,2,-0.43,3,1,3,8,19656,12/24/15 5:00,00:00.0
327,stocktwits,XLF,1.95,0,1.95,3,0,0,12,19656,12/23/15 5:00,00:00.0
328,stocktwits,XLF,2.27,1.1,1.17,4,2,2,17,19656,12/22/15 5:00,00:00.0
329,stocktwits,XLF,1.65,4,-2.35,4,2,2,21,19656,12/21/15 5:00,00:00.0
330,stocktwits,XLF,1.51,0,1.51,4,0,0,8,19656,12/20/15 5:00,00:00.0
331,stocktwits,XLF,0,0,0,0,0,0,4,19656,12/19/15 5:00,00:00.0
332,stocktwits,XLF,1.72,2.26,-0.54,6,6,1,33,19656,12/18/15 5:00,00:00.0
333,stocktwits,XLF,2.15,1.83,0.32,2,4,0.5,16,19656,12/17/15 5:00,00:00.0
334,stocktwits,XLF,2.09,1.86,0.23,15,5,3,62,19656,12/16/15 5:00,00:00.0
335,stocktwits,XLF,1.92,1.06,0.86,10,1,10,40,19656,12/15/15 5:00,00:00.0
336,stocktwits,XLF,1.11,0.77,0.34,4,2,2,19,19656,12/14/15 5:00,00:00.0
337,stocktwits,XLF,1.64,0.8,0.84,5,1,5,16,19656,12/13/15 5:00,00:00.0
338,stocktwits,XLF,2.04,2.23,-0.19,2,2,1,12,19656,12/12/15 5:00,00:00.0
339,stocktwits,XLF,2.17,2.41,-0.24,6,8,0.75,24,19656,12/11/15 5:00,00:00.0
340,stocktwits,XLF,1.68,1.79,-0.11,5,2,2.5,30,19656,12/10/15 5:00,00:00.0
341,stocktwits,XLF,2.41,1.69,0.72,5,3,1.67,28,19656,12/9/15 5:00,00:00.0
342,stocktwits,XLF,2.35,1.5,0.85,2,2,1,22,19656,12/8/15 5:00,00:00.0
343,stocktwits,XLF,0,2.33,-2.33,0,1,0,19,19656,12/7/15 5:00,00:00.0
344,stocktwits,XLF,1.91,0,1.91,3,0,0,11,19656,12/6/15 5:00,00:00.0
345,stocktwits,XLF,0,0,0,0,0,0,7,19656,12/5/15 5:00,00:00.0
346,stocktwits,XLF,2.13,2.25,-0.12,8,1,8,27,19656,12/4/15 5:00,00:00.0
347,stocktwits,XLF,2.83,2.1,0.73,2,3,0.67,23,19656,12/3/15 5:00,00:00.0
348,stocktwits,XLF,3.14,2.93,0.21,2,1,2,17,19656,12/2/15 5:00,00:00.0
349,stocktwits,XLF,2.03,2.33,-0.3,10,3,3.33,27,19656,12/1/15 5:00,00:00.0
350,stocktwits,XLF,1.83,0,1.83,4,0,0,15,19656,11/30/15 5:00,00:00.0
351,stocktwits,XLF,1.56,0,1.56,3,0,0,8,19656,11/29/15 5:00,00:00.0
352,stocktwits,XLF,0.9,0,0.9,1,0,0,4,19656,11/28/15 5:00,00:00.0
353,stocktwits,XLF,0,0,0,0,0,0,4,19656,11/27/15 5:00,00:00.0
354,stocktwits,XLF,3,2,1,1,1,1,4,19656,11/26/15 5:00,00:00.0
355,stocktwits,XLF,2.38,0.88,1.5,1,3,0.33,17,19656,11/25/15 5:00,00:00.0
356,stocktwits,XLF,2.17,2.33,-0.16,4,4,1,19,19656,11/24/15 5:00,00:00.0
357,stocktwits,XLF,2.48,0,2.48,4,0,0,10,19656,11/23/15 5:00,00:00.0
358,stocktwits,XLF,1.98,0,1.98,1,0,0,10,19656,11/22/15 5:00,00:00.0
359,stocktwits,XLF,0,0,0,0,0,0,9,19656,11/21/15 5:00,00:00.0
360,stocktwits,XLF,2.73,0,2.73,2,0,0,8,19656,11/20/15 5:00,11/21/15 5:00
361,stocktwits,XLF,1.48,0,1.48,6,0,0,17,19656,11/19/15 5:00,11/20/15 5:00
362,stocktwits,XLF,2.14,2.11,0.03,6,1,6,26,19656,11/18/15 5:00,11/19/15 5:00
363,stocktwits,XLF,2.15,2.38,-0.23,8,2,4,20,19656,11/17/15 5:00,11/18/15 5:00
364,stocktwits,XLF,1.6,0,1.6,6,0,0,21,19656,11/16/15 5:00,11/17/15 5:00
365,stocktwits,XLF,0,0,0,0,0,0,7,19656,11/15/15 5:00,11/16/15 5:00
366,stocktwits,XLF,2.54,3.22,-0.68,1,1,1,7,19656,11/14/15 5:00,11/15/15 5:00
367,stocktwits,XLF,1.84,2.41,-0.57,3,3,1,19,19656,11/13/15 5:00,11/14/15 5:00
368,stocktwits,XLF,2.19,1.73,0.46,5,4,1.25,22,19656,11/12/15 5:00,11/13/15 5:00
369,stocktwits,XLF,2.29,0,2.29,7,0,0,18,19656,11/11/15 5:00,11/12/15 5:00
370,stocktwits,XLF,1.49,2.16,-0.67,4,2,2,25,19656,11/10/15 5:00,11/11/15 5:00
371,stocktwits,XLF,2,1.78,0.22,2,6,0.33,25,19656,11/9/15 5:00,11/10/15 5:00
372,stocktwits,XLF,1.17,0,1.17,2,0,0,8,19656,11/8/15 5:00,11/9/15 5:00
373,stocktwits,XLF,2.02,0.83,1.19,8,2,4,18,19656,11/7/15 5:00,11/8/15 5:00
374,stocktwits,XLF,1.79,1.6,0.19,26,10,2.6,68,19656,11/6/15 5:00,11/7/15 5:00
375,stocktwits,XLF,2.92,1.14,1.78,1,3,0.33,14,19656,11/5/15 5:00,11/6/15 5:00
376,stocktwits,XLF,1.82,0.3,1.52,5,1,5,16,19656,11/4/15 5:00,11/5/15 5:00
377,stocktwits,XLF,2.29,0.13,2.16,4,1,4,16,19656,11/3/15 5:00,11/4/15 5:00
378,stocktwits,XLF,1.83,2.37,-0.54,4,1,4,12,19656,11/2/15 5:00,11/3/15 5:00
379,stocktwits,XLF,2.71,0,2.71,2,0,0,5,19656,11/1/15 4:00,11/2/15 4:00
380,stocktwits,XLF,0,0,0,0,0,0,1,19656,10/31/15 4:00,11/1/15 4:00
381,stocktwits,XLF,1.72,0.6,1.12,1,1,1,12,19656,10/30/15 4:00,10/31/15 4:00
382,stocktwits,XLF,1.56,2.3,-0.74,3,2,1.5,15,19656,10/29/15 4:00,10/30/15 4:00
383,stocktwits,XLF,2.09,0.8,1.29,15,7,2.14,53,19656,10/28/15 4:00,10/29/15 4:00
384,stocktwits,XLF,2.75,2.2,0.55,2,1,2,9,19656,10/27/15 4:00,10/28/15 4:00
385,stocktwits,XLF,2.19,0,2.19,3,0,0,14,19656,10/26/15 4:00,10/27/15 4:00
386,stocktwits,XLF,1.75,0,1.75,2,0,0,4,19656,10/25/15 4:00,10/26/15 4:00
387,stocktwits,XLF,1.82,2.39,-0.57,4,1,4,13,19656,10/24/15 4:00,10/25/15 4:00
388,stocktwits,XLF,2.45,2.67,-0.22,3,1,3,19,19656,10/23/15 4:00,10/24/15 4:00
389,stocktwits,XLF,1.32,0.43,0.89,3,3,1,16,19656,10/22/15 4:00,10/23/15 4:00
390,stocktwits,XLF,2.2,1.58,0.62,10,3,3.33,25,19656,10/21/15 4:00,10/22/15 4:00
391,stocktwits,XLF,2.62,1.21,1.41,2,3,0.67,18,19656,10/20/15 4:00,10/21/15 4:00
392,stocktwits,XLF,2.05,1,1.05,6,1,6,16,19656,10/19/15 4:00,10/20/15 4:00
393,stocktwits,XLF,1.92,0,1.92,4,0,0,11,19656,10/18/15 4:00,10/19/15 4:00
394,stocktwits,XLF,1.97,1.33,0.64,6,1,6,15,19656,10/17/15 4:00,10/18/15 4:00
395,stocktwits,XLF,1.95,0,1.95,5,0,0,15,19656,10/16/15 4:00,10/17/15 4:00
396,stocktwits,XLF,1.89,2.06,-0.17,12,5,2.4,46,19656,10/15/15 4:00,10/16/15 4:00
397,stocktwits,XLF,1.7,1.54,0.16,2,7,0.29,31,19656,10/14/15 4:00,10/15/15 4:00
398,stocktwits,XLF,1.73,1.91,-0.18,9,11,0.82,54,19656,10/13/15 4:00,10/14/15 4:00
399,stocktwits,XLF,2.27,2.31,-0.04,5,2,2.5,17,19656,10/12/15 4:00,10/13/15 4:00
400,stocktwits,XLF,2.25,1.18,1.07,1,1,1,8,19656,10/11/15 4:00,10/12/15 4:00
401,stocktwits,XLF,1.44,0,1.44,1,0,0,3,19656,10/10/15 4:00,10/11/15 4:00
402,stocktwits,XLF,1.7,1.56,0.14,13,3,4.33,40,19656,10/9/15 4:00,10/10/15 4:00
403,stocktwits,XLF,1.46,1.17,0.29,7,2,3.5,25,19656,10/8/15 4:00,10/9/15 4:00
404,stocktwits,XLF,2.85,2.19,0.66,3,2,1.5,19,19656,10/7/15 4:00,10/8/15 4:00
405,stocktwits,XLF,1.21,0,1.21,5,0,0,15,19656,10/6/15 4:00,10/7/15 4:00
406,stocktwits,XLF,1.49,2.07,-0.58,8,2,4,25,19656,10/5/15 4:00,10/6/15 4:00
407,stocktwits,XLF,0,0,0,0,0,0,5,19656,10/4/15 4:00,10/5/15 4:00
408,stocktwits,XLF,1.67,2.89,-1.22,1,2,0.5,8,19656,10/3/15 4:00,10/4/15 4:00
409,stocktwits,XLF,2.11,1.73,0.38,7,13,0.54,45,19656,10/2/15 4:00,10/3/15 4:00
410,stocktwits,XLF,0,1.63,-1.63,0,2,0,11,19656,10/1/15 4:00,10/2/15 4:00
411,stocktwits,XLF,2.72,1.31,1.41,1,1,1,12,19656,9/30/15 4:00,10/1/15 4:00
412,stocktwits,XLF,1.71,2.49,-0.78,3,8,0.38,23,19656,9/29/15 4:00,9/30/15 4:00
413,stocktwits,XLF,0.85,2.26,-1.41,10,17,0.59,58,19656,9/28/15 4:00,9/29/15 4:00
414,stocktwits,XLF,2.29,2.29,0,3,2,1.5,13,19656,9/27/15 4:00,9/28/15 4:00
415,stocktwits,XLF,1.86,2.47,-0.61,2,1,2,7,19656,9/26/15 4:00,9/27/15 4:00
416,stocktwits,XLF,1.54,1.95,-0.41,15,15,1,59,19656,9/25/15 4:00,9/26/15 4:00
417,stocktwits,XLF,1.8,1.99,-0.19,7,7,1,42,19656,9/24/15 4:00,9/25/15 4:00
418,stocktwits,XLF,1.72,1.9,-0.18,3,7,0.43,34,19656,9/23/15 4:00,9/24/15 4:00
419,stocktwits,XLF,1.69,2.05,-0.36,6,6,1,32,19656,9/22/15 4:00,9/23/15 4:00